id,calories,proteins,fat,carbohydrate,name,image,Cluster,label_nutrisi,penjelasan_realistis,status_makanan,disease_risk_analysis,status,level_risiko,health_score
2678,367.0,7.4,7.6,78.9,Tahu Rumahan Batam,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjd9EoaM73TxBOJjP7KfTm_n5uumnNN0Sczg&s,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Diabetes Mellitus,Sedang,Perhatian,47
2680,357.0,30.4,34.9,22.8,Bakso Pedas Dumai,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNeIN0_Y-acVTil4TavpPvlYZtNP_-RzGw5g&s,1,Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Sumber protein yang sangat baik.",Perhatian,Hipertensi & Penyakit Jantung,Berat,Perhatian,23
2681,206.4,10.2,34.6,6.0,Gulai Paru Pontianak,https://asset.kompas.com/crops/0jJlmwQFrZFjZ6w2DL69eE7EqRE=/0x31:1000x698/1200x900/data/photo/2022/12/06/638eb134eb119.jpeg,1,Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,Hipertensi & Penyakit Jantung,Berat,Perhatian,36
2682,619.2,33.1,12.8,54.2,Klepon Udang Batam,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHThAd78zcFyW5lbwF1UV9-_7tS7HAU3VV0A&s,0,Kalori Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,Obesitas,Berat,Perhatian,34
2683,662.1,44.4,20.9,37.8,Pecel Khas Melayu Minang,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMfLAApA8TnF_hy4w6bID6qF02bcKMS6qo2g&s,1,Kalori Tinggi & Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Dislipidemia (Kolesterol), Obesitas",Berat,Waspada,24
2684,713.4,39.6,36.5,56.7,Sate Riau Papua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwQYuu7g8xrUKHpZymbmZTeITIaflJxH3xow&s,1,Kalori Tinggi & Lemak Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Hipertensi & Penyakit Jantung, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,0
2685,730.3,42.4,26.9,70.9,Semur Kemangi Dumai,"https://source.unsplash.com/featured/300x300/?semur-kemangi-dumai,indonesian-food",1,Kalori Tinggi & Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Hipertensi & Penyakit Jantung, Diabetes Mellitus, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,2
2686,145.9,17.3,30.2,43.1,Pecel Cumi Makassar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSiG05qYiGm3gnEpBIfy49rwF4XugSnsSKklA&s,1,Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,"Hipertensi & Penyakit Jantung, Perlemakan Hati (Fatty Liver)",Berat,Perhatian,34
2687,612.1,41.2,22.5,87.1,Kue Ikan Asin Kampar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTxDHY9u_v2epj-fUu1CpaQ3lIO72YQc6POQ&s,0,Kalori Tinggi & Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Diabetes Mellitus, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,10
2688,212.4,9.5,25.9,83.1,Putu Goreng Madura,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSN0yrKwfiQBSZyaBItLnfVPmSWvjwzr_WdrA&s,0,Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,"Hipertensi & Penyakit Jantung, Diabetes Mellitus, Perlemakan Hati (Fatty Liver)",Berat,Waspada,26
2689,554.5,9.0,10.8,61.0,Sup Betawi Papua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXRMOKOwc3xntsjvzIggXjbRF6wnrAWv-CAA&s,0,Kalori Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,"Diabetes Mellitus, Obesitas",Sedang,Waspada,38
2690,611.3,26.6,26.9,20.3,Gulai Palembang Indragiri,https://asset.kompas.com/crops/kGKrZ2s7B9wVIBEqIMXgB_R5GdI=/0x0:0x0/1200x800/data/photo/2023/03/25/641ea522f19c2.jpg,1,Kalori Tinggi & Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Hipertensi & Penyakit Jantung, Dislipidemia (Kolesterol), Obesitas",Berat,Waspada,23
2691,719.5,1.2,37.5,86.6,Sayur Jengkol Minang,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSitrhU0FbQzkXZ4zcFAQjtarsUorO9l_ko0Q&s,0,Kalori Tinggi & Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,"Hipertensi & Penyakit Jantung, Diabetes Mellitus, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,0
2692,533.9,31.8,15.9,22.3,Ikan Serundeng Batam,https://asset.kompas.com/crops/6syZHbgUSUlieqco37PXFfErJvA=/32x26:980x658/1200x800/data/photo/2021/01/18/600540ca4d88c.jpg,1,Kalori Tinggi,"Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Dislipidemia (Kolesterol), Obesitas",Sedang,Perhatian,43
2693,371.0,29.4,12.4,33.0,Pecel Udang Madura,https://awsimages.detik.net.id/content/2012/03/12/362/peceludangcvr.jpg?w=650,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,53
2694,610.0,32.6,30.5,29.5,Serabi Lada Hitam Bengkalis,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQChJVci2r6Zi9HWih_heLWJq2k1r491SGCPQ&s,1,Kalori Tinggi & Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Hipertensi & Penyakit Jantung, Dislipidemia (Kolesterol), Obesitas",Berat,Waspada,15
2695,333.9,25.5,8.9,14.0,Sayur Daging Sapi Jawa,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOOnLDEJ9ZkCxmDw84ko52MZQpRtRTabfyzQ&s,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,66
2696,148.2,15.2,15.3,75.2,Rendang Cumi Minang,https://asset.kompas.com/crops/qnQtJh5Q3qtrKL91mTLGAjf0Tf4=/0x0:1000x667/1200x800/data/photo/2023/03/25/641e5ef63dea4.jpg,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Diabetes Mellitus,Sedang,Perhatian,47
2697,582.0,22.2,29.0,66.8,Serabi Jengkol Aceh,https://asset.kompas.com/crops/GcoB2Xzb4j1PrY6wKrubkFGJyT8=/0x0:1000x667/750x500/data/photo/2023/08/10/64d43c76880a2.jpg,0,Kalori Tinggi & Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,"Hipertensi & Penyakit Jantung, Diabetes Mellitus, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,7
2698,160.2,32.6,19.6,82.6,Asam Pedas Kuah Santan Sunda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBN80ibgo16wVOjYDJ5kBjJz6t7-Ixoqjpsw&s,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Sumber protein yang sangat baik.",Perhatian,Diabetes Mellitus,Berat,Perhatian,38
2699,635.7,3.8,32.7,5.3,Pepes Santan Dumai,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrsbXtiQKUlx7yD9ZFoVw_28U9024BpHH9sg&s,1,Kalori Tinggi & Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,"Hipertensi & Penyakit Jantung, Dislipidemia (Kolesterol), Obesitas",Berat,Waspada,18
2700,638.2,10.8,28.3,1.8,Nasi Cumi Kampar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkT3NakeIMYufn9hasTX2QHvdgvoyaSnTDhQ&s,1,Kalori Tinggi & Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,"Hipertensi & Penyakit Jantung, Dislipidemia (Kolesterol), Obesitas",Berat,Waspada,25
2701,82.9,28.9,37.4,82.2,Klepon Lada Hitam Sunda,https://asset.kompas.com/crops/SCrboCpGQG9wtMgK0eSiPVYuMnw=/43x39:620x424/750x500/data/photo/2021/11/14/6190d95052a48.jpg,0,Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Sumber protein yang sangat baik.",Perhatian,"Hipertensi & Penyakit Jantung, Diabetes Mellitus, Perlemakan Hati (Fatty Liver)",Berat,Waspada,15
2702,417.9,18.8,0.8,65.3,Serabi Padang Pekanbaru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxVZ1NZ5TWXQBfPqWc9R8_85rFaBjHTwgyYw&s,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Diabetes Mellitus,Sedang,Perhatian,58
2703,617.3,30.5,32.3,82.0,Martabak Padang Manado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgc9JlG-Xz8u5NPrTgCmKTtU1SJIHvIiPRMw&s,0,Kalori Tinggi & Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Hipertensi & Penyakit Jantung, Diabetes Mellitus, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,0
2704,145.7,9.0,21.1,73.6,Ayam Pedas Manado,https://asset.kompas.com/crops/7ODmetMIFPOn5RKCCDpwbssI-eA=/0x0:1000x667/1200x900/data/photo/2022/05/02/626f43f15f103.jpg,0,Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,"Diabetes Mellitus, Perlemakan Hati (Fatty Liver)",Sedang,Waspada,39
2705,304.9,18.6,22.6,89.1,Sate Paru Siak,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYMOk7kQ8pFBoXAxHiG6vuKWSa0qEYdscpYw&s,0,Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,"Diabetes Mellitus, Perlemakan Hati (Fatty Liver)",Berat,Waspada,24
2706,504.2,38.7,30.4,9.3,Kue Ikan Asin Siak,https://asset.kompas.com/crops/Yw7Anx03YZheAz8ekAP0kK_rpyk=/0x0:1000x667/1200x1200/data/photo/2022/02/25/62182ee874bf0.jpeg,1,Kalori Tinggi & Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Hipertensi & Penyakit Jantung, Dislipidemia (Kolesterol), Obesitas",Berat,Waspada,26
2707,378.0,28.8,28.1,8.4,Tahu Ayam Suwir Papua,https://rricoid-assets.obs.ap-southeast-4.myhuaweicloud.com/berita/Bengkalis/o/1763126267218-tahu-isi-ayam-pedas-foto-resep-utama/724eqhaqu6co0xv.jpeg,1,Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Sumber protein yang sangat baik.",Perhatian,Hipertensi & Penyakit Jantung,Berat,Perhatian,36
2708,675.3,41.4,9.3,81.2,Semur Jengkol Bengkalis,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_cCDEElSFWdeoCjrhXXE0zlpU1JNHDYOZ-Q&s,0,Kalori Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Diabetes Mellitus, Obesitas",Berat,Waspada,28
2709,696.2,31.0,11.3,49.3,Pisang Kelapa Dumai,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdhBoqlMOP0xbMN8mXD2YRbXoED98a30hKhA&s,0,Kalori Tinggi,"Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,Obesitas,Berat,Perhatian,33
2710,51.1,9.7,5.9,74.0,Gulai Daun Pisang Jawa,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRc6JVve_I_2QL4xHujkmb8BIOddRVRJeMBcw&s,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Diabetes Mellitus,Sedang,Perhatian,66
2711,155.3,11.2,33.4,35.6,Tempe Palembang Minang,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqN0YmcPE1fuXpGe6LEXKLJrDe82hBxDCUBA&s,1,Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,Hipertensi & Penyakit Jantung,Berat,Perhatian,31
2712,601.3,31.2,3.2,67.3,Rawon Ayam Suwir Kampar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2C2TMZ5kfsPz_W0cUtcPAPKRJfC1qJbulA&s,0,Kalori Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Diabetes Mellitus, Obesitas",Berat,Waspada,45
2713,350.3,37.8,13.7,69.4,Coto Riau Bengkalis,https://awsimages.detik.net.id/community/media/visual/2023/02/02/lontong-bengkalis_169.jpeg?w=600&q=90,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Sumber protein yang sangat baik.",Perhatian,Diabetes Mellitus,Sedang,Perhatian,41
2714,490.2,35.4,18.1,21.3,Tempe Petai Pekanbaru,https://asset.kompas.com/crops/mKHXEF8h3PZkancXoEYICx4bTt4=/3x0:700x465/1200x800/data/photo/2021/04/07/606cfb81b5f7a.jpg,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Dislipidemia (Kolesterol),Sedang,Aman,42
2715,522.6,29.9,3.5,56.1,Tahu Teri Pelalawan,https://asset.kompas.com/crops/hu4mdEWJm58ePBYXwh6dDE0dkeM=/10x15:686x465/1200x800/data/photo/2024/03/08/65eac6074f395.jpg,0,Kalori Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,Obesitas,Sedang,Perhatian,52
2716,230.3,17.4,31.4,14.7,Bubur Palembang Siak,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVa_NVJF0_aqlxTvAlIfOUWkxw32Z6XvSdtg&s,1,Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,Hipertensi & Penyakit Jantung,Berat,Perhatian,37
2717,115.7,0.7,12.4,33.0,Tahu Petai Sunda,https://img-global.cpcdn.com/recipes/dbd3f68b3d6f0e3c/200x200cq80/terubuk-tahu-teri-pete-kuah-santan-khas-sunda-foto-resep-utama.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,66
2718,102.0,19.7,22.3,46.6,Sate Pedas Kampar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5jzGaM8nhGtpuPoyO4ASdu9aDUKjd0Slx6w&s,1,Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,Perlemakan Hati (Fatty Liver),Sedang,Perhatian,47
2719,291.3,4.6,24.0,29.9,Ayam Padang Siak,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQB5Vs4VNFfBUoAzvn7LogDriQAd3FzCm69Q&s,1,Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,Relatif Aman / Nutrisi Seimbang,Sedang,Perhatian,40
2720,333.8,35.2,29.0,50.8,Tahu Kampung Minang,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRb-qIgrooeBUKCF-KiaywgeV1ZaeLizsnzg&s,1,Lemak Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Sumber protein yang sangat baik.",Perhatian,"Hipertensi & Penyakit Jantung, Perlemakan Hati (Fatty Liver)",Berat,Perhatian,25
2721,526.6,8.0,10.8,24.9,Bubur Santan Pelalawan,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZD6L3beC1HZCvyApvR6hjFlCBONF4MX31KQ&s,0,Kalori Tinggi,"Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,Obesitas,Sedang,Perhatian,50
2722,348.6,19.2,19.4,7.8,Lontong Palembang Pelalawan,https://palpos.disway.id/upload/68a83adcb50339a571bbf46728d84090.jpg,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,51
2723,461.6,9.2,4.4,28.1,Rendang Khas Melayu Banjar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHi5J8KyKsDtEa2ne56clGKbI8feVEgnzhuA&s,0,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,62
2724,610.9,15.2,13.5,73.6,Tempe Jengkol Madura,https://img-global.cpcdn.com/recipes/c3f650031c2b21e5/200x200cq80/tempe-jengkol-balado-gurih-foto-resep-utama.jpg,0,Kalori Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,"Diabetes Mellitus, Obesitas",Berat,Waspada,27
2725,468.3,31.4,19.2,16.8,Sambal Ikan Asin Jawa,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTetjs8BlhsPNOYLE-_BWIWEa9Qu_awxsKEkg&s,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Dislipidemia (Kolesterol),Sedang,Aman,43
2726,561.8,28.7,38.7,70.6,Tempe Petai Minang,https://img-global.cpcdn.com/recipes/a9ee338979c28481/200x200cq80/sambal-balado-tempe-pete-foto-resep-utama.jpg,1,Kalori Tinggi & Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Hipertensi & Penyakit Jantung, Diabetes Mellitus, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,0
2727,619.7,18.0,4.6,51.2,Pecel Ayam Suwir Aceh,https://rricoid-assets.obs.ap-southeast-4.myhuaweicloud.com/berita/Sumenep/o/1762227260999-WhatsApp_Image_2025-10-17_at_15.56.23/rubm2f3x72p4us1.jpeg,0,Kalori Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,Obesitas,Berat,Perhatian,47
2728,709.5,9.8,31.9,75.0,Pindang Padang Pontianak,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBadJkXUn0vzTF9l1BUPf38Uh_fZLxorMQlg&s,0,Kalori Tinggi & Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,"Hipertensi & Penyakit Jantung, Diabetes Mellitus, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,0
2729,138.8,14.0,10.2,14.7,Bakso Cumi Banjar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3VdEQdtLzrC4XfSx4DPuHTGNA_Zo5Q5IReQ&s,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,73
2730,358.8,27.1,23.3,48.6,Semur Ayam Suwir Siak,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmYz9tUIDhTxUvPJdLsTeXDTrE_ZcSg6idoA&s,1,Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Sumber protein yang sangat baik.",Perhatian,Perlemakan Hati (Fatty Liver),Sedang,Perhatian,33
2731,538.2,36.6,23.8,82.4,Opor Medan Sunda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9C6iy2WuXHt1B4ZPAdEeRq5jwrHLCQlAc5A&s,0,Kalori Tinggi & Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Diabetes Mellitus, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,13
2732,158.1,27.8,22.6,58.4,Ayam Khas Melayu Sunda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3kpoHvQSdKKyekfDysf6XcJrtt_WPKfzMNg&s,1,Lemak Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Sumber protein yang sangat baik.",Perhatian,Perlemakan Hati (Fatty Liver),Sedang,Perhatian,41
2733,115.2,4.9,9.0,67.5,Tempe Jengkol Makassar,"https://source.unsplash.com/featured/300x300/?tempe-jengkol-makassar,indonesian-food",0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Diabetes Mellitus,Sedang,Perhatian,60
2734,317.7,34.9,23.6,45.5,Kue Kecombrang Sunda,https://asset.kompas.com/crops/PCd0XPMKx6fA5RqzW9qNP6uM93c=/95x32:895x565/750x500/data/photo/2023/10/14/652a843ee8400.jpg,1,Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Sumber protein yang sangat baik.",Perhatian,Perlemakan Hati (Fatty Liver),Sedang,Perhatian,35
2735,114.2,19.0,38.5,11.3,Coto Padang Banjar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqRj-c3w6qSLkF-_9Sw2DMC5ntlQQfZy2Lfw&s,1,Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,Hipertensi & Penyakit Jantung,Berat,Perhatian,33
2736,283.6,35.4,20.9,32.0,Lontong Telur Minang,https://rricoid-assets.obs.ap-southeast-4.myhuaweicloud.com/berita/Padang/o/1748760213298-lontong/azfzl5iv0ickdty.jpeg,1,Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Sumber protein yang sangat baik.",Perhatian,Relatif Aman / Nutrisi Seimbang,Sedang,Perhatian,45
